0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
0.876179,-0.279587,-0.768055,-1.458762,1.146717,-0.791119,2.02545,-0.556218,1.02032,0.139279,-1.192557,-1.518234,20.229861,-46.728158,39.854633,-63.178862,2.865631,1.56487,2.015033,1.155425,0.97779,1.22351,2.275092,2.477398,0.629948,0.536453,1.916654,1.452143,1.911086,2.376616,1.042113,2.294703,0.033711
2.13011,0.734689,1.461347,-0.118645,-0.720805,0.98606,-0.765683,0.705876,-2.145487,0.007365,1.258712,1.262951,57.587793,-71.963905,-47.344395,32.755306,18.42667,0.580732,1.363988,0.790411,1.943771,0.451488,0.407569,0.264341,0.52805,2.442462,0.709103,1.138873,1.790477,0.301953,0.426138,1.848771,-0.024131
0.026279,-1.289111,1.470934,0.798003,0.573987,0.743965,1.848243,-0.645631,1.517321,-1.837174,-1.819479,-1.294982,55.901298,-66.886675,-64.340936,-28.108083,-62.553204,1.649621,2.178732,0.705465,0.748343,1.403622,0.919031,1.401524,1.657614,1.513943,1.085861,1.814617,1.010088,1.802105,2.232385,2.438249,0.02724
0.75945,-1.791106,-0.386312,0.919331,-0.728427,0.113073,1.317883,1.438703,1.006432,2.333192,2.173702,-1.745784,-65.685069,31.039874,-12.832947,16.666817,69.196997,2.033946,1.777461,2.031146,1.971314,2.119944,0.398747,0.489303,1.457832,0.785035,1.591263,2.349623,1.870317,1.161771,1.893882,1.2223,-0.020429
0.091612,-1.233248,-2.119191,-0.998741,-0.30882,-2.003766,2.155964,1.731855,-1.131462,-1.987572,1.004846,-0.762928,-3.759428,-34.714402,55.048993,8.433363,-10.472807,0.377897,1.062228,0.61288,1.674907,1.909329,2.095117,1.632481,2.108587,0.777899,0.90603,1.140419,0.771214,1.036523,0.583515,0.881359,-0.004589
1.20228,0.002285,0.698714,0.014789,-1.192708,0.665269,-1.318194,-1.94555,0.399619,1.235143,0.973848,1.329352,31.453208,34.073894,-20.057904,-63.192073,-69.176291,1.436059,1.586093,0.962033,1.888401,1.35738,2.232993,1.414164,0.354998,0.954192,0.605047,0.523764,2.393568,2.4464,1.641395,1.181926,0.028863
2.133945,-0.781572,2.266182,2.185073,0.878411,-0.45578,2.049762,-1.931679,-2.088715,2.269488,1.214183,2.12463,-58.443263,-55.916194,-33.479269,-36.078653,-73.929202,2.453507,1.841931,1.091489,1.900161,1.008119,2.456565,1.493832,0.588966,0.256687,2.391501,1.460973,1.829711,0.454865,0.912583,1.037188,0.038839
1.646768,1.367119,-0.434541,0.876255,1.000586,-1.672059,-2.324245,2.111481,-1.339746,-1.309429,-0.717978,1.365207,13.064842,-19.193624,62.764889,-60.516512,48.991178,2.046009,2.017649,2.370659,2.163979,2.491451,0.571895,1.33983,2.023743,1.302234,2.405961,1.487577,1.20906,2.422451,1.88712,2.318562,0.026484
0.8557,-0.46623,0.782691,-2.3098,-0.142007,-2.245756,1.816572,-0.437989,-0.524886,-0.172035,2.008316,-1.071397,-29.443679,-9.906809,-3.74163,-35.575307,-14.189488,1.63417,1.254056,0.418547,0.268306,1.917411,0.67388,0.908215,1.872127,2.340942,2.207623,0.266562,1.858229,0.509543,1.885783,2.359533,0.044637
0.417108,-1.694219,2.223372,-1.033462,0.473384,1.6479,1.54475,2.057103,-1.073881,-0.267469,0.272678,-2.254223,28.346519,19.936796,-22.264608,48.733828,69.450243,0.628441,2.213777,2.458156,1.229269,2.328215,2.063086,1.035636,1.436831,1.06579,1.977543,1.074233,2.129219,1.03725,1.559444,0.828071,-0.039541
2.107858,-0.975281,-1.866012,-1.114966,1.932211,1.604419,1.184281,-0.911742,1.040825,0.751527,1.714972,-2.149628,34.629599,19.662334,14.854959,67.288444,66.875983,1.894689,1.287771,2.323518,1.868994,1.436401,0.593886,1.944699,0.301295,0.61091,2.311036,1.326393,1.179268,1.206042,1.196802,1.142418,0.036225
0.168364,2.258079,-2.043516,-1.483967,1.648009,-1.327614,-0.055045,-1.520947,2.153435,1.64041,-1.817077,1.375661,55.875188,-55.717069,13.224536,-35.22755,-19.43775,1.520964,2.09178,1.801746,0.690993,0.519408,1.193605,1.414852,0.674452,1.511235,0.573366,1.305019,1.953356,1.812196,0.836267,0.891756,0.002474
0.846204,0.154503,0.207474,-0.14573,1.15888,1.001505,-0.368043,1.664916,0.082706,-0.108477,0.522079,0.107888,-31.72669,19.524484,-51.997656,-24.596039,14.378072,1.408786,2.221991,0.999567,0.473854,0.56163,2.065475,0.692289,2.047255,0.465568,0.796723,2.26847,1.428855,2.019742,1.55669,1.7967,0.011667
1.57355,0.727938,1.092171,1.357669,0.958293,-0.907242,1.267543,-1.122742,-1.51746,-0.494583,0.193151,-0.547046,-10.292407,-34.486047,-6.998525,-24.214249,-18.875689,1.469463,0.518048,0.840004,0.695065,1.452033,2.309958,1.217045,1.621084,1.801575,2.316358,0.775401,1.664256,0.648084,1.602191,1.528398,0.014697
0.546268,1.384538,0.15679,0.952345,-1.923807,-1.730001,-0.686404,-0.46951,2.204782,2.255772,1.594103,2.153078,10.972669,67.654015,61.036825,-4.08596,27.261337,0.344308,1.289377,2.305855,2.01373,1.7628,0.888395,1.761787,1.847564,1.261857,1.037624,1.101962,2.432805,0.40906,0.5702,2.100275,-4.09E-04
1.108258,-1.587263,-0.287423,-0.514324,-1.72374,0.860539,0.750218,-1.440828,0.976224,-1.134163,-0.266868,0.938513,39.071266,-29.230597,-28.649065,-4.841213,-66.259267,1.082495,1.498145,1.081211,2.404897,1.608172,0.79686,2.330153,0.876877,1.669364,1.004807,0.788381,1.577664,1.053824,1.118666,1.92532,0.010722
1.572357,-0.473027,-0.358071,-0.371981,1.447812,-1.403092,-0.972738,-1.536832,-0.935544,1.546769,-1.696685,-1.515158,15.631647,71.083043,-57.296663,14.986486,27.878138,0.592976,2.396522,0.347194,0.282234,2.00344,2.072108,1.92411,0.759384,2.460765,2.335466,2.429939,1.737679,1.668801,0.536111,0.670201,-0.01034
0.736144,2.347674,0.525466,0.489678,2.188434,0.818368,-1.147514,1.539599,0.304634,2.337078,1.504853,0.678973,-60.832239,-7.443316,0.193971,-39.931168,-23.136971,0.428901,1.042958,0.746892,1.769013,1.796935,0.843667,1.514892,1.298297,1.472717,1.212683,0.310322,1.589561,0.744868,1.494792,0.968673,-0.02574
1.71869,-0.924636,1.098129,-2.177612,1.995445,-0.636875,-2.117638,1.530151,1.741799,1.064504,-1.820928,-2.082358,22.781457,-62.055624,-18.868112,-16.355294,66.566556,0.386709,0.673376,1.433161,2.390183,1.799419,2.08884,1.883061,1.599222,1.123836,1.05629,2.060747,2.229567,2.333413,1.674737,1.30734,-0.009861
0.497568,-1.867059,0.13864,2.206479,-2.214642,1.677947,2.318583,1.673625,0.37225,-1.650368,-0.612529,1.794595,-71.563851,-73.636996,33.004309,3.414452,-63.30452,1.23908,0.718274,2.273909,0.595337,1.572176,1.059581,1.123416,0.758824,2.057894,1.515853,1.688569,2.031094,1.096112,0.860825,1.88348,0.009745
1.65765,0.473326,0.681547,-1.06179,0.310446,1.043128,1.772267,-0.521832,-0.666308,-1.99963,0.982468,0.133407,-29.48133,-42.716896,-42.870402,-72.847507,-48.05381,0.769221,1.301852,0.470367,0.457654,0.536139,1.138909,2.385673,0.250741,1.460891,0.441303,2.486826,1.583919,0.430472,0.450298,0.658987,0.079149
2.159482,-0.404183,2.169365,0.757827,-0.783077,0.52064,-0.512934,-1.921048,2.243122,1.039067,-0.512602,-1.053984,-13.918661,69.068178,-21.130461,60.347264,-43.53087,0.275041,0.362708,2.276078,1.049134,1.050816,2.313493,2.119604,1.437477,0.683018,1.490776,0.977215,0.548063,1.290278,1.702768,2.171231,-0.039983
2.188876,-1.185457,0.004681,-1.432505,-0.50757,-1.306029,-0.126963,0.845824,-1.509889,-0.483576,1.402675,-1.315641,-46.253579,66.099647,36.761025,-7.458769,40.472776,1.014313,0.805058,0.607582,0.384752,1.524163,1.852909,1.089308,1.249473,2.150458,0.250662,2.371613,2.45173,1.220572,2.403407,1.302929,0.012276
0.256347,1.306885,0.364494,-0.052698,0.239328,-1.988456,0.286498,-0.887574,1.969651,-0.606097,1.517697,-0.222203,74.985591,-17.177605,45.991255,25.031061,-52.952213,1.107384,1.310952,0.412072,1.689613,1.568156,0.999499,1.576218,1.50499,1.367844,0.362894,0.907863,0.447362,0.815335,2.332983,1.191793,-0.028678
1.92369,-0.242611,-1.340567,-0.97372,0.806642,-0.316437,1.935288,1.483271,0.79452,-1.407069,-1.843225,0.165514,47.127199,66.837456,-12.877337,20.591167,25.736881,0.771297,2.434932,2.406847,0.623625,2.264775,2.330466,1.637418,1.832891,2.155752,1.476455,1.022894,1.034669,0.939723,0.417952,1.514762,-0.00884
0.034214,0.118348,0.440258,0.966006,1.479521,-0.964396,2.010708,1.431586,-0.788148,0.125462,2.208505,-1.152147,-29.343192,28.97711,-31.710174,-2.897286,55.311308,2.382198,0.348093,1.892501,0.518133,2.2559,1.6567,1.905489,0.5606,0.50265,0.793839,1.05775,1.858313,1.915718,1.477486,0.35118,0.009941
1.624669,2.227526,-1.902358,0.62131,-0.293993,2.149991,0.292672,-0.790345,0.892672,-1.113278,2.031753,1.693269,20.801884,-32.742591,45.264907,-32.704455,-63.768364,1.301607,0.855559,1.137084,0.970731,1.828248,0.617396,1.081019,1.439381,1.170033,1.249901,0.327564,1.111207,0.309687,2.156684,1.387119,0.039673
1.072445,-0.313301,-1.903682,1.939538,2.225258,-2.320833,-1.797348,-1.612797,-0.621587,0.347256,-2.325472,0.34469,53.280106,-21.264879,51.179296,70.429046,50.978988,1.432753,2.273723,1.969645,1.076116,2.283805,0.413054,2.44593,0.497537,0.360551,2.037379,0.972179,1.414678,2.242868,0.882512,1.88189,0.03843
0.438514,-0.065958,-1.146289,-1.440925,-0.665123,-0.93494,2.281314,2.043705,-0.059653,1.156896,0.638087,-1.072701,22.65393,44.603543,-48.258792,-35.519343,26.395309,0.264456,2.469497,0.580993,1.254452,0.319186,2.062034,1.35777,2.037098,0.755044,1.53151,1.597357,1.284386,1.681063,1.878165,0.316313,0.045456
0.566957,0.397145,2.07151,0.741264,-1.136214,-1.742061,-0.739835,1.58222,0.361481,1.140062,0.449888,-2.114025,31.656639,3.12857,-68.124311,-15.29959,-40.201258,0.436801,1.06932,0.562184,2.372817,2.428776,2.431161,2.02398,0.77932,2.273188,1.977229,0.288686,2.452459,2.2273,2.484199,2.441518,-0.001803
0.348985,-1.525637,-1.265177,-1.524809,-1.497914,-1.854818,-1.465326,-0.782342,-1.260763,1.96912,-0.112286,-2.234134,-24.773964,23.986163,-64.564108,-28.961292,-2.438236,0.933421,0.252951,0.348846,1.05877,0.991188,1.398689,1.272719,1.330614,2.383126,2.444695,2.231118,1.394448,1.987013,0.475322,0.488642,0.014391
0.327628,-2.340637,-0.064315,-1.810257,-1.80112,0.965301,-0.934174,1.025685,0.768607,1.322512,-0.887444,-0.567908,-71.518305,-58.153515,13.871462,37.669034,-46.538818,2.456309,1.690816,1.547667,0.894491,0.712468,1.456172,2.129476,0.854424,2.302602,1.330295,1.523057,1.265116,1.79729,2.302647,2.090825,0.007048
1.69966,-0.316305,-0.566939,-0.095238,1.549177,1.073795,-1.172952,-1.874201,-2.088073,-1.076918,0.51772,2.25464,45.086541,-30.507544,-40.293377,39.219921,69.218828,0.787619,2.26103,2.378129,1.719723,1.37898,0.760935,1.536645,2.392041,1.542317,0.965259,2.101684,1.760461,2.066654,0.253948,1.356854,-0.002074
1.447857,-0.643936,1.731377,0.25365,-1.622066,-0.899833,-1.433303,0.211368,-0.680738,0.523569,1.586154,0.502684,-22.131465,36.467719,12.949939,-0.376066,-20.534138,1.866014,0.855904,2.436559,0.490772,1.406187,1.276866,1.294176,1.973496,0.542168,1.215516,0.682152,0.420552,2.464518,2.398319,1.292741,0.004164
0.343773,0.40988,-0.651508,1.692193,1.424494,-2.184561,-1.696036,-0.041926,2.206835,-0.934217,0.29596,-2.090287,-18.938893,-5.97477,-67.960998,29.512592,-31.869978,1.544174,0.682992,1.05123,0.269073,1.303056,0.466906,0.795989,1.180669,2.248115,1.315621,2.392721,1.712954,2.364144,0.673703,2.42412,0.007321
1.282102,-1.465468,1.540902,-1.34519,1.437695,-1.787757,-0.639648,-1.608103,-1.83939,-1.351448,-0.06713,-1.988882,-69.125584,-43.690645,-58.678424,41.71998,-62.295186,1.44701,1.144242,2.031483,0.88495,2.354365,0.562911,1.087758,2.196433,1.204033,1.183516,0.599781,2.016837,2.223868,1.044905,1.963673,-0.00764
1.367637,-1.155317,2.349419,1.579522,2.131236,0.815765,2.228589,1.820196,-0.792126,-0.766673,-1.803777,-1.282275,-45.885051,-40.048328,-42.24639,64.92949,19.943063,0.370852,1.9095,0.462585,2.420759,0.442362,2.285809,0.346693,0.861381,2.236448,0.975245,1.186815,2.055385,2.103603,0.257249,0.578042,0.038239
2.218511,2.096105,-0.584746,2.210622,1.451122,-2.323861,-0.858181,1.171522,1.410197,-2.141167,1.923603,-1.707557,-14.54399,59.155078,19.392682,-17.188081,19.926122,0.600008,1.337163,2.204967,0.637756,1.260482,0.422049,0.634908,0.644535,0.447255,1.262949,1.390756,0.68071,0.937454,0.532463,2.353895,-0.002521
1.400632,2.041418,-0.785566,1.099136,0.610639,-0.580948,0.0703,-1.282638,1.875854,1.594532,-0.055547,-0.526294,-8.404084,52.556166,-38.520065,-6.735242,50.785191,2.075453,1.887496,1.893834,0.412764,2.07364,0.660604,0.52843,2.06505,0.294063,0.561148,0.711133,1.510755,1.513029,1.477584,1.998956,0.002267
0.613894,2.292005,-2.05242,-0.331866,1.789361,-0.675525,-1.403872,0.061937,-0.463843,-1.523602,-0.051286,0.411642,21.471399,-30.205269,-59.962691,57.060405,64.235024,2.095663,1.813775,0.363227,2.010289,2.424742,2.140274,2.328756,2.15783,0.396761,0.868863,1.987356,1.737712,2.216874,0.495877,1.705309,0.020421
1.992787,1.814144,1.167862,1.148276,1.83654,0.580404,0.207942,-1.707538,-0.137524,-2.301472,-1.54861,-0.963423,-15.43248,-23.683082,58.434021,50.598375,56.881563,2.251559,0.710029,0.962917,1.004304,1.334828,1.212908,1.849023,1.026458,2.436612,1.386418,2.024893,0.372136,0.985949,1.089762,2.121972,0.004485
0.611977,-1.646616,1.183232,0.291227,-1.518859,-0.457376,-1.215531,-1.225626,-1.252621,2.159872,1.43082,0.475042,39.36819,11.166888,31.890976,41.637374,49.345256,1.310788,2.168873,1.491219,1.674588,1.053046,1.546943,2.222728,2.138788,2.107862,2.092718,1.810811,2.306785,1.878804,2.063481,0.932172,-0.001746
0.020723,-0.419298,-2.127004,-0.368567,2.282868,-0.105641,1.0673,-1.945574,0.007095,1.439287,1.410007,-0.618533,-4.802958,-23.319119,25.56454,63.230682,-31.923389,1.578953,2.457719,0.628025,1.968999,1.467692,2.250584,2.316059,0.258485,1.107651,1.296312,1.869412,1.711309,1.72195,0.564973,2.001796,0.044655
0.666102,-1.46522,0.993989,0.558352,1.850076,1.890262,-1.285894,-1.012737,0.079183,1.931118,2.068811,-2.203583,-30.329582,-49.281619,23.829273,-1.412308,-36.658916,2.478941,1.810322,0.825356,2.003782,1.071132,1.768684,0.766514,0.796823,1.697819,2.248399,1.598456,1.752736,0.476243,2.465465,0.322296,0.004121
0.504081,-0.777814,-0.555552,-1.925523,-2.291733,1.903452,-1.097504,-1.464506,-1.136749,-1.322934,-1.494686,0.551224,-4.470705,10.854437,30.51499,15.437021,-49.987512,1.523246,2.196523,0.460863,0.482711,0.931476,1.323361,1.982005,1.804446,1.081244,0.724524,1.573006,1.519026,1.012704,0.774717,1.425823,0.016884
1.353342,-1.089536,0.518885,-1.723991,1.355413,0.732485,2.109394,1.27859,0.762883,-0.633269,1.941841,-1.480738,-20.304014,0.433638,-61.851915,-45.143442,-25.823517,0.387322,1.969341,0.457277,0.960586,2.313171,1.212483,1.452716,0.299994,1.244382,2.084395,1.430616,2.370605,1.252854,0.473885,1.0782,0.001573
0.168779,-0.194181,2.087069,-1.652729,2.122504,0.133551,1.495195,-1.427084,1.065098,-1.271821,-0.094972,1.3062,-54.791616,-32.690678,17.777901,-6.815549,51.069897,1.851279,0.698117,1.004916,0.374225,2.343936,0.777659,1.368087,2.185351,1.694576,1.74347,2.255469,1.164546,1.268618,2.158891,2.477125,-3.49E-04
1.61033,1.572359,-0.437437,-0.669251,0.377929,-0.449503,-0.835795,0.420314,0.338956,-0.443327,-0.710316,-1.79732,-36.303257,51.151503,53.316893,-2.983664,-46.441841,2.154717,2.076076,1.111209,0.338425,1.413442,1.719862,1.47736,0.489645,0.469623,1.450627,1.179574,1.858708,1.809226,0.407404,1.996189,0.011583
1.512795,2.210868,0.868176,1.877351,-1.512684,-0.339642,-1.65629,-1.183536,-0.693923,0.393008,-1.49047,0.724987,-44.040772,56.751619,-25.537653,-61.341208,-11.688787,2.073449,1.949701,1.131817,2.447428,0.915726,2.111765,2.427896,1.145434,1.802517,2.409226,2.364944,0.606541,0.878911,2.107898,0.436047,0.001797
1.379367,-1.928011,-1.701583,0.981569,-0.835214,0.761413,-1.788163,1.966073,0.522835,-1.323109,0.262584,-2.26119,50.722365,40.783862,-45.634743,-33.127538,25.474668,2.166062,1.512941,2.254158,1.635924,1.479963,1.482385,1.700916,0.303765,1.626439,1.81454,1.967053,0.253553,1.460177,1.942041,0.637534,0.019136
1.34493,-1.0975,-1.384843,-0.563617,-0.816371,1.729931,-0.498542,-0.367388,-1.466807,-2.114818,1.805552,-1.868909,64.556177,45.672745,71.829707,41.877908,42.001512,1.666301,1.268011,0.967631,1.481307,1.577798,1.054842,2.484408,1.439189,2.446082,0.796911,0.926968,2.048438,2.354127,1.063743,1.336661,-0.027362
0.856824,-0.413736,1.82426,1.541683,-2.352057,1.210544,2.223441,0.120541,-0.387141,1.132042,2.311116,-1.303497,0.758338,-4.60759,-39.771766,-44.073335,-40.546383,1.179062,2.252165,1.893787,1.879765,2.461203,0.681639,0.802669,0.950824,2.498568,0.923713,1.341953,1.702713,1.243888,0.532864,2.338742,-0.032013
1.776059,1.945383,1.491714,1.323906,-1.005421,0.521481,-0.511035,1.723412,-1.677702,1.791756,1.883996,1.783919,67.315754,-74.126243,60.229837,-67.121276,42.711535,0.666487,0.398043,2.151395,2.490234,0.359659,0.537169,0.457633,2.43073,1.527758,1.525683,0.395613,1.818297,2.121474,1.358476,0.399113,0.043501
1.772797,-1.042823,-1.359908,-0.883339,-2.24623,-1.438382,-0.328825,1.067201,1.103376,1.190571,1.124278,-0.93158,70.205139,37.769898,-1.317887,50.265804,17.361815,2.125357,1.367,1.925303,0.560512,1.280722,0.83741,2.097989,0.402052,2.033076,0.666435,1.779075,2.162124,0.564607,0.341524,1.741224,0.035976
1.020614,0.366939,-1.378364,-0.055099,2.287565,-1.277711,-0.12785,0.079974,1.095488,0.569081,-1.60646,2.222752,-64.674687,62.538192,29.393664,69.318358,-16.355661,2.281102,2.234467,1.435844,2.474366,1.423369,2.072005,2.441862,1.875929,0.995679,0.373179,0.526638,1.210913,2.060432,1.433719,0.520039,0.045473
1.809505,-1.416099,1.902272,-2.066377,0.701073,1.960465,0.510936,1.328046,-2.11242,-0.310582,1.37372,2.115409,-41.359197,-24.01744,-11.108462,50.075748,-26.896839,2.047379,0.290246,1.66879,0.361022,0.939689,2.104365,1.814216,1.021684,0.943621,0.683943,1.272453,1.361225,1.611526,0.924559,2.06758,-0.039041
0.667285,-0.431289,-1.017691,1.644741,0.293449,-1.868319,-2.184794,-0.905267,1.484469,2.088462,-1.809909,-0.674267,28.234,-71.158591,-12.435876,-59.77481,64.760915,1.925417,2.485406,2.466831,0.777502,0.983273,1.120901,1.240214,1.778032,0.386472,1.193315,1.04869,0.331607,1.56808,1.97409,1.533649,0.052989
0.321254,-1.089752,1.592126,1.913174,2.090748,-1.079275,-1.385395,-0.416893,0.605415,1.165886,0.932197,-1.255114,-65.377838,-55.318522,-38.391457,54.777247,-58.810729,2.396174,1.242197,1.350239,1.472445,1.13394,2.126978,1.624061,2.342362,1.333833,2.476824,2.233257,1.354357,0.924879,0.688673,2.024267,0.036441
1.002936,0.138042,1.580512,-0.077512,-2.124005,-1.806179,0.755782,-2.165367,0.461884,1.584499,0.959455,-0.23751,-14.035315,58.459371,26.640873,3.147155,-55.759435,2.142552,2.366161,0.815818,1.460288,1.555197,1.437801,1.630025,1.32499,2.363863,0.440191,1.798131,0.690968,2.34203,2.493839,2.447221,0.001434
0.662946,2.053882,1.35185,2.120172,-1.348163,-1.408341,0.336799,1.004777,-1.908485,1.318053,-0.416302,1.108569,-34.040826,-24.165788,45.60282,-53.397076,5.342749,0.558815,2.003764,0.763268,2.499596,2.458856,1.741246,0.866193,2.105627,0.516149,0.421084,2.413351,1.934691,0.846949,0.422177,0.526308,0.02955
1.612389,-1.530001,0.779821,1.29947,-1.727081,1.266266,0.988094,0.429731,-1.600859,2.108592,1.93247,1.234276,17.381243,-73.448758,46.717817,-63.643467,-5.75264,2.355581,0.758576,2.392037,1.457175,0.998546,1.310286,0.470338,2.22507,1.0017,0.320235,1.695226,1.406923,2.413763,2.111462,1.839803,-0.003484
1.08526,-1.691125,-2.322716,-0.454729,0.863426,2.152662,-1.92596,-0.213556,1.600339,-1.422521,-2.355048,-1.929175,73.089987,73.40355,-56.534616,72.711818,17.531593,2.177353,2.275968,1.446404,2.208882,1.182273,2.217862,1.34894,2.139058,2.154063,2.341939,0.969381,1.642042,0.79359,1.373034,2.076451,-0.058088
1.113196,1.306971,1.810594,-1.953331,1.580867,1.176727,-0.640057,0.948825,0.176124,0.739518,-2.195322,1.231332,-57.545653,30.214713,68.674415,-39.100871,-18.345698,2.332691,0.787488,2.315305,1.076861,1.307456,2.40588,2.381835,0.996864,2.301501,0.821392,0.631943,0.319937,1.180986,0.836243,0.479011,0.010992
1.618598,-0.838953,-0.815866,0.79838,2.207104,-1.128733,1.462322,2.133727,0.265078,1.950853,-0.809152,0.542831,5.47277,30.841056,-54.37487,71.563884,74.195799,2.256906,0.577083,0.788859,0.604631,0.287015,1.360875,2.468775,1.954275,1.496511,0.607309,0.28611,1.905992,2.260877,2.068842,1.027813,0.041953
2.066348,-1.201104,0.917242,1.859592,1.600757,0.895659,1.966288,-0.576886,-2.340809,1.767418,-1.914016,-2.106957,62.848377,-7.32755,-4.126412,-52.610274,29.130785,1.391442,0.973291,2.109501,0.379908,1.109922,1.211402,1.289079,1.797057,0.644696,0.912649,2.140466,1.057515,2.407906,0.427926,0.407476,0.003192
1.716254,0.550656,-0.262404,0.571559,2.351327,0.661217,1.26784,-0.831131,-1.295528,2.003527,-1.456659,-1.212566,47.067742,-32.45685,47.719179,-33.762662,0.942499,0.483679,1.448113,1.690865,2.368966,0.719979,1.68498,2.451016,0.47337,1.431437,0.414627,1.893684,2.387885,1.437616,0.755302,1.356732,-0.037904
1.190514,0.170354,-1.991351,-1.2423,1.254142,-0.157307,-0.208519,1.445511,2.344838,-0.023997,1.945394,1.681245,38.045241,-23.64092,17.053451,-32.641783,-60.453327,2.289092,1.523506,2.059058,0.847041,1.973383,0.894762,0.773003,1.866852,1.429194,0.957398,0.480583,1.163597,1.07955,1.489741,1.573121,0.018956
0.215453,2.007903,1.41247,-1.625511,-2.245321,-0.294392,0.161563,1.057719,1.943882,-0.168412,1.648978,0.822339,-12.436193,-65.099872,-33.550138,-27.166747,8.477299,1.044406,0.330047,2.34592,0.377601,0.591096,2.302336,1.36427,1.029822,0.466367,0.738647,0.438633,0.353917,0.783035,1.727181,0.726264,-0.007616
1.926607,1.652415,2.032326,1.911223,2.274274,1.540178,0.615712,-0.1282,-1.093754,0.304221,0.106269,0.072307,-17.081092,18.092375,28.539402,-38.268748,17.151551,0.866851,1.910835,0.402631,0.519399,1.03505,0.590802,1.866229,2.218212,0.491903,2.410863,0.626477,0.691897,2.220381,0.948377,1.875427,-0.032685
1.316827,-2.173836,-0.514904,-2.044703,2.137695,0.982139,-0.680769,-0.012053,0.062652,2.123302,-0.581551,-0.638391,21.310483,-34.720258,-43.3766,-30.520994,33.65447,1.085048,1.651836,1.159313,1.072654,0.341693,2.342703,0.311532,1.66381,2.154786,0.983467,2.129702,2.39809,1.950226,0.953616,2.178191,-0.023797
0.746045,-0.891873,0.402712,1.391265,0.11799,-0.858607,-1.275335,2.105939,-0.227625,0.7629,-0.343754,-0.076772,28.133529,40.226326,33.85569,62.589986,-0.107849,1.185709,1.46009,0.482615,1.562721,1.902257,2.488597,2.092385,0.718845,0.629659,2.420379,0.803609,1.009548,1.721625,1.848878,0.846917,-0.068188
0.444259,2.234548,-1.696165,-2.21067,-2.260952,0.878326,-1.882849,-1.358118,0.931865,-2.127378,-1.950383,-0.702609,15.972086,-57.146438,-10.185311,-34.516599,-70.486612,1.847585,1.614026,2.442131,1.891349,1.406779,2.236017,0.490927,1.752154,1.953505,2.051522,2.429004,1.770981,1.132825,1.396127,0.952813,-0.026631
2.066264,2.107782,-2.242546,-0.781872,1.926994,-1.258938,-0.351433,-1.90988,1.44418,-1.176525,-0.680101,1.79698,4.34252,-65.264496,49.623669,25.011483,68.002179,2.314368,1.07572,2.373674,1.096873,2.395217,0.906372,2.400255,2.335242,0.912405,0.294729,0.511651,1.313767,0.482975,0.859765,2.074266,0.010557
1.55352,-1.333963,1.63085,-2.276254,-1.828949,-0.224819,0.801563,-0.849291,-0.199688,-0.927125,1.677768,-0.688022,19.7384,-56.712319,-63.941043,-57.106652,58.505549,2.166335,1.599186,0.516472,1.349125,0.74862,1.550742,0.815146,1.401822,2.171659,1.079063,2.319381,2.08746,1.184792,1.803898,0.859731,-0.002829
1.904751,1.895392,0.110673,-1.311896,0.232535,1.648414,0.765112,-0.872565,-0.24092,-1.203002,2.015414,0.412941,-33.550533,-33.810161,-47.374167,-17.617352,5.171968,0.253878,2.425021,2.333759,0.737612,1.052958,2.318851,2.18029,2.139835,1.714622,1.155877,1.819402,0.437044,0.648944,0.304627,0.364499,0.014376
0.031234,1.882503,0.250037,-1.076296,1.558413,0.788685,-0.522018,0.907849,-0.500764,-0.018777,0.141062,0.501677,38.864528,-53.886148,35.509036,-49.624167,-33.366524,2.257481,1.238707,1.195055,1.041361,0.904936,0.767583,0.7632,1.356574,2.193742,0.972952,0.911051,2.282521,1.324384,1.172498,2.168614,0.01528
1.891576,1.937065,-1.639552,2.100009,-0.945307,-2.318358,2.097852,0.503092,1.44233,0.712152,-0.331563,2.179223,48.061803,24.717442,-73.950863,7.83929,54.953259,2.11638,1.257423,0.756501,1.268412,0.951228,0.292705,2.495671,1.744796,2.030762,2.261207,0.863668,2.419957,0.463547,0.579398,1.437043,-0.021952
0.019899,-0.144591,1.454567,-0.97203,0.945793,1.052225,-0.856883,-0.564567,2.080575,2.290542,1.629179,-2.076396,62.519209,10.339591,-72.49887,-38.503191,-23.128751,0.251132,1.276583,1.023879,1.837018,1.758605,2.371707,1.776673,2.293138,2.018221,0.741552,2.014641,1.319183,1.509867,2.342643,1.549823,0.014467
2.245422,1.994933,0.195982,-0.087904,2.292239,1.886312,-1.700238,0.026876,-0.677934,0.527674,-0.101757,0.369464,-43.052347,19.211191,-67.519804,-55.34846,58.425436,2.219542,0.347917,1.188272,1.78482,1.970424,0.66809,0.340424,1.262838,1.762562,1.380582,0.694319,2.412516,1.407151,1.730251,0.573277,-0.042934
0.075359,-1.067772,-1.261435,0.097943,1.504874,1.020748,-2.096379,0.682819,1.470575,-0.528818,-0.280231,-2.158415,-16.236443,-35.904913,-3.872482,15.191843,29.305807,0.515583,2.15273,2.437904,0.608989,1.528342,2.352517,0.998748,2.455576,0.614355,1.715182,1.562482,2.38254,1.602153,0.881642,0.757288,-0.009447
